序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
8851055,接收,14:42:26.175.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851056,接收,14:42:26.175.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 E9 01 00 00 ,
8851057,接收,14:42:26.175.0,0x00000409,标准帧,数据帧,0x08,E3 E3 E3 D7 E3 E3 E3 E4 ,
8851058,接收,14:42:26.175.0,0x00000506,标准帧,数据帧,0x07,32 10 36 10 91 E3 E3 ,
8851059,接收,14:42:26.189.0,0x00000509,标准帧,数据帧,0x03,3E 5D 01 ,
8851060,接收,14:42:26.189.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8851061,接收,14:42:26.204.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8851062,接收,14:42:26.204.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8851063,接收,14:42:26.253.0,0x00000301,标准帧,数据帧,0x08,62 51 33 50 31 00 00 00 ,
8851064,接收,14:42:26.253.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851065,接收,14:42:26.285.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851066,接收,14:42:26.285.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851067,接收,14:42:26.285.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 04 00 ,
8851068,接收,14:42:26.285.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8851069,接收,14:42:26.285.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851070,接收,14:42:26.285.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 E9 01 00 00 ,
8851071,接收,14:42:26.349.0,0x00000301,标准帧,数据帧,0x08,68 51 30 50 31 00 00 00 ,
8851072,接收,14:42:26.349.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851073,接收,14:42:26.364.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8851074,接收,14:42:26.364.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851075,接收,14:42:26.364.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 02 00 ,
8851076,接收,14:42:26.364.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851077,接收,14:42:26.382.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851078,接收,14:42:26.382.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 E9 01 00 00 ,
8851079,接收,14:42:26.461.0,0x00000301,标准帧,数据帧,0x08,68 51 2D 50 31 00 00 00 ,
8851080,接收,14:42:26.461.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851081,接收,14:42:26.477.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8851082,接收,14:42:26.477.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851083,接收,14:42:26.477.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 00 00 ,
8851084,接收,14:42:26.477.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851085,接收,14:42:26.477.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851086,接收,14:42:26.477.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 E9 01 00 00 ,
8851087,接收,14:42:26.557.0,0x00000301,标准帧,数据帧,0x08,62 51 2E 50 32 00 00 00 ,
8851088,接收,14:42:26.557.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851089,接收,14:42:26.557.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851090,接收,14:42:26.557.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851091,接收,14:42:26.573.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FA FF ,
8851092,接收,14:42:26.573.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851093,接收,14:42:26.588.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851094,接收,14:42:26.588.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 F4 01 00 00 ,
8851095,接收,14:42:26.653.0,0x00000301,标准帧,数据帧,0x08,62 51 33 50 32 00 00 00 ,
8851096,接收,14:42:26.653.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851097,接收,14:42:26.686.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851098,接收,14:42:26.686.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851099,接收,14:42:26.686.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 00 00 ,
8851100,接收,14:42:26.686.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851101,接收,14:42:26.686.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851102,接收,14:42:26.686.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 F4 01 00 00 ,
8851103,接收,14:42:26.751.0,0x00000301,标准帧,数据帧,0x08,62 51 31 50 31 00 00 00 ,
8851104,接收,14:42:26.751.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851105,接收,14:42:26.767.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851106,接收,14:42:26.767.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851107,接收,14:42:26.767.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8851108,接收,14:42:26.767.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851109,接收,14:42:26.793.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851110,接收,14:42:26.793.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 E9 01 00 00 ,
8851111,接收,14:42:26.862.0,0x00000301,标准帧,数据帧,0x08,62 51 2C 50 31 00 00 00 ,
8851112,接收,14:42:26.862.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851113,接收,14:42:26.880.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851114,接收,14:42:26.880.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851115,接收,14:42:26.880.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8851116,接收,14:42:26.880.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851117,接收,14:42:26.880.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851118,接收,14:42:26.880.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 E9 01 00 00 ,
8851119,接收,14:42:26.961.0,0x00000301,标准帧,数据帧,0x08,68 51 2B 50 31 00 00 00 ,
8851120,接收,14:42:26.961.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851121,接收,14:42:26.961.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8851122,接收,14:42:26.961.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851123,接收,14:42:26.978.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 00 00 ,
8851124,接收,14:42:26.978.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851125,接收,14:42:26.978.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851126,接收,14:42:26.978.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 E9 01 00 00 ,
8851127,接收,14:42:27.054.0,0x00000301,标准帧,数据帧,0x08,68 51 31 50 31 00 00 00 ,
8851128,接收,14:42:27.054.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851129,接收,14:42:27.087.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8851130,接收,14:42:27.087.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851131,接收,14:42:27.087.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8851132,接收,14:42:27.087.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851133,接收,14:42:27.087.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851134,接收,14:42:27.087.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 E9 01 00 00 ,
8851135,接收,14:42:27.152.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8851136,接收,14:42:27.152.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8851137,接收,14:42:27.152.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8851138,接收,14:42:27.152.0,0x00000301,标准帧,数据帧,0x08,62 51 2F 50 31 00 00 00 ,
8851139,接收,14:42:27.152.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851140,接收,14:42:27.152.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8851141,接收,14:42:27.152.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8851142,接收,14:42:27.166.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851143,接收,14:42:27.166.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851144,接收,14:42:27.166.0,0x00000405,标准帧,数据帧,0x08,32 10 31 10 32 10 32 10 ,
8851145,接收,14:42:27.166.0,0x00000406,标准帧,数据帧,0x08,35 10 33 10 33 10 33 10 ,
8851146,接收,14:42:27.166.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 00 00 ,
8851147,接收,14:42:27.166.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851148,接收,14:42:27.166.0,0x00000407,标准帧,数据帧,0x04,36 10 35 10 ,
8851149,接收,14:42:27.166.0,0x00000408,标准帧,数据帧,0x04,A6 AF 07 00 ,
8851150,接收,14:42:27.181.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851151,接收,14:42:27.181.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 E9 01 00 00 ,
8851152,接收,14:42:27.181.0,0x00000409,标准帧,数据帧,0x08,E3 E3 E3 D7 E3 E3 E3 E4 ,
8851153,接收,14:42:27.181.0,0x00000506,标准帧,数据帧,0x07,31 10 36 10 92 E3 E3 ,
8851154,接收,14:42:27.197.0,0x00000509,标准帧,数据帧,0x03,3E 5D 01 ,
8851155,接收,14:42:27.197.0,0x0000050a,标准帧,数据帧,0x03,E5 E7 E3 ,
8851156,接收,14:42:27.197.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8851157,接收,14:42:27.197.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8851158,接收,14:42:27.264.0,0x00000301,标准帧,数据帧,0x08,62 51 34 50 31 00 00 00 ,
8851159,接收,14:42:27.264.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851160,接收,14:42:27.264.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851161,接收,14:42:27.264.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851162,接收,14:42:27.282.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FA FF ,
8851163,接收,14:42:27.282.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851164,接收,14:42:27.282.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851165,接收,14:42:27.282.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 E9 01 00 00 ,
8851166,接收,14:42:27.360.0,0x00000301,标准帧,数据帧,0x08,62 51 2D 50 31 00 00 00 ,
8851167,接收,14:42:27.360.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851168,接收,14:42:27.360.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851169,接收,14:42:27.360.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851170,接收,14:42:27.374.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FE FF ,
8851171,接收,14:42:27.374.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8851172,接收,14:42:27.374.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851173,接收,14:42:27.374.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 E9 01 00 00 ,
8851174,接收,14:42:27.456.0,0x00000301,标准帧,数据帧,0x08,62 51 31 50 31 00 00 00 ,
8851175,接收,14:42:27.456.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851176,接收,14:42:27.456.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851177,接收,14:42:27.456.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851178,接收,14:42:27.488.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 02 00 ,
8851179,接收,14:42:27.488.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8851180,接收,14:42:27.488.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851181,接收,14:42:27.488.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 E9 01 00 00 ,
8851182,接收,14:42:27.559.0,0x00000301,标准帧,数据帧,0x08,62 51 2F 50 31 00 00 00 ,
8851183,接收,14:42:27.559.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851184,接收,14:42:27.559.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851185,接收,14:42:27.559.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851186,接收,14:42:27.567.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 02 00 ,
8851187,接收,14:42:27.567.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8851188,接收,14:42:27.583.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851189,接收,14:42:27.583.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 E9 01 00 00 ,
8851190,接收,14:42:27.647.0,0x00000301,标准帧,数据帧,0x08,62 51 32 50 31 00 00 00 ,
8851191,接收,14:42:27.647.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851192,接收,14:42:27.672.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851193,接收,14:42:27.672.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851194,接收,14:42:27.679.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 00 00 ,
8851195,接收,14:42:27.679.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8851196,接收,14:42:27.679.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851197,接收,14:42:27.679.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 E9 01 00 00 ,
8851198,接收,14:42:27.758.0,0x00000301,标准帧,数据帧,0x08,62 51 31 50 32 00 00 00 ,
8851199,接收,14:42:27.758.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851200,接收,14:42:27.758.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851201,接收,14:42:27.758.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851202,接收,14:42:27.776.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FA FF ,
8851203,接收,14:42:27.776.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8851204,接收,14:42:27.776.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851205,接收,14:42:27.776.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 F4 01 00 00 ,
8851206,接收,14:42:27.857.0,0x00000301,标准帧,数据帧,0x08,62 51 2F 50 32 00 00 00 ,
8851207,接收,14:42:27.857.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851208,接收,14:42:27.857.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851209,接收,14:42:27.857.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851210,接收,14:42:27.888.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FE FF ,
8851211,接收,14:42:27.888.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8851212,接收,14:42:27.888.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851213,接收,14:42:27.888.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 F4 01 00 00 ,
8851214,接收,14:42:27.952.0,0x00000301,标准帧,数据帧,0x08,62 51 32 50 32 00 00 00 ,
8851215,接收,14:42:27.952.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851216,接收,14:42:27.952.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851217,接收,14:42:27.952.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851218,接收,14:42:27.967.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0C 3C FC FF ,
8851219,接收,14:42:27.967.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851220,接收,14:42:27.984.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851221,接收,14:42:27.984.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 F4 01 00 00 ,
8851222,接收,14:42:28.047.0,0x00000301,标准帧,数据帧,0x08,62 51 30 50 32 00 00 00 ,
8851223,接收,14:42:28.047.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851224,接收,14:42:28.063.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851225,接收,14:42:28.063.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851226,接收,14:42:28.079.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 00 00 ,
8851227,接收,14:42:28.079.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851228,接收,14:42:28.079.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851229,接收,14:42:28.079.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 F4 01 00 00 ,
8851230,接收,14:42:28.159.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8851231,接收,14:42:28.159.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8851232,接收,14:42:28.159.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8851233,接收,14:42:28.159.0,0x00000301,标准帧,数据帧,0x08,62 51 2A 50 31 00 00 00 ,
8851234,接收,14:42:28.159.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851235,接收,14:42:28.159.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8851236,接收,14:42:28.159.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8851237,接收,14:42:28.159.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851238,接收,14:42:28.159.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851239,接收,14:42:28.159.0,0x00000405,标准帧,数据帧,0x08,32 10 31 10 32 10 32 10 ,
8851240,接收,14:42:28.159.0,0x00000406,标准帧,数据帧,0x08,35 10 33 10 33 10 33 10 ,
8851241,接收,14:42:28.176.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0C 3C 00 00 ,
8851242,接收,14:42:28.178.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851243,接收,14:42:28.178.0,0x00000407,标准帧,数据帧,0x04,36 10 35 10 ,
8851244,接收,14:42:28.178.0,0x00000408,标准帧,数据帧,0x04,A7 AF 07 00 ,
8851245,接收,14:42:28.178.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851246,接收,14:42:28.178.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 E9 01 00 00 ,
8851247,接收,14:42:28.178.0,0x00000409,标准帧,数据帧,0x08,E3 E3 E3 D7 E3 E3 E3 E4 ,
8851248,接收,14:42:28.178.0,0x00000506,标准帧,数据帧,0x07,31 10 36 10 92 E3 E3 ,
8851249,接收,14:42:28.191.0,0x00000509,标准帧,数据帧,0x03,3E 5D 01 ,
8851250,接收,14:42:28.191.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8851251,接收,14:42:28.206.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8851252,接收,14:42:28.206.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8851253,接收,14:42:28.254.0,0x00000301,标准帧,数据帧,0x08,62 51 31 50 31 00 00 00 ,
8851254,接收,14:42:28.254.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851255,接收,14:42:28.288.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851256,接收,14:42:28.288.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851257,接收,14:42:28.288.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8851258,接收,14:42:28.288.0,0x0000030a,标准帧,数据帧,0x04,0D 51 0D 51 ,
8851259,接收,14:42:28.288.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851260,接收,14:42:28.288.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 E9 01 00 00 ,
8851261,接收,14:42:28.352.0,0x00000301,标准帧,数据帧,0x08,68 51 33 50 30 00 00 00 ,
8851262,接收,14:42:28.352.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851263,接收,14:42:28.369.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8851264,接收,14:42:28.369.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851265,接收,14:42:28.369.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0C 3C 00 00 ,
8851266,接收,14:42:28.369.0,0x0000030a,标准帧,数据帧,0x04,12 51 03 51 ,
8851267,接收,14:42:28.384.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851268,接收,14:42:28.384.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 E0 01 00 00 ,
8851269,接收,14:42:28.465.0,0x00000301,标准帧,数据帧,0x08,68 51 31 50 30 00 00 00 ,
8851270,接收,14:42:28.465.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851271,接收,14:42:28.465.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8851272,接收,14:42:28.465.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851273,接收,14:42:28.480.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 00 00 ,
8851274,接收,14:42:28.480.0,0x0000030a,标准帧,数据帧,0x04,12 51 03 51 ,
8851275,接收,14:42:28.480.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851276,接收,14:42:28.480.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 E0 01 00 00 ,
8851277,接收,14:42:28.559.0,0x00000301,标准帧,数据帧,0x08,68 51 34 50 31 00 00 00 ,
8851278,接收,14:42:28.559.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851279,接收,14:42:28.559.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8851280,接收,14:42:28.559.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851281,接收,14:42:28.573.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 04 00 ,
8851282,接收,14:42:28.573.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8851283,接收,14:42:28.573.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851284,接收,14:42:28.573.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 E9 01 00 00 ,
8851285,接收,14:42:28.656.0,0x00000301,标准帧,数据帧,0x08,68 51 2E 50 31 00 00 00 ,
8851286,接收,14:42:28.656.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851287,接收,14:42:28.656.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8851288,接收,14:42:28.656.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851289,接收,14:42:28.686.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 02 00 ,
8851290,接收,14:42:28.686.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8851291,接收,14:42:28.686.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851292,接收,14:42:28.686.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 E9 01 00 00 ,
8851293,接收,14:42:28.749.0,0x00000301,标准帧,数据帧,0x08,62 51 31 50 32 00 00 00 ,
8851294,接收,14:42:28.749.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851295,接收,14:42:28.766.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851296,接收,14:42:28.766.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851297,接收,14:42:28.766.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8851298,接收,14:42:28.766.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8851299,接收,14:42:28.781.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8851300,接收,14:42:28.781.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 F4 01 00 00 ,
8851301,接收,14:42:28.862.0,0x00000301,标准帧,数据帧,0x08,62 51 38 50 32 00 00 00 ,
8851302,接收,14:42:28.862.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8851303,接收,14:42:28.862.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8851304,接收,14:42:28.862.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8851305,接收,14:42:28.878.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8851306,接收,14:42:28.878.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
