序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
8856887,接收,14:44:05.403.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8856888,接收,14:44:05.454.0,0x00000301,标准帧,数据帧,0x08,08 51 DC 50 2F 00 00 00 ,
8856889,接收,14:44:05.455.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856890,接收,14:44:05.481.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8856891,接收,14:44:05.481.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8856892,接收,14:44:05.482.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FA FF ,
8856893,接收,14:44:05.482.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8856894,接收,14:44:05.482.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8856895,接收,14:44:05.485.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8856896,接收,14:44:05.553.0,0x00000301,标准帧,数据帧,0x08,08 51 D8 50 2F 00 00 00 ,
8856897,接收,14:44:05.553.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856898,接收,14:44:05.564.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8856899,接收,14:44:05.564.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8856900,接收,14:44:05.573.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FC FF ,
8856901,接收,14:44:05.573.0,0x0000030a,标准帧,数据帧,0x04,FE 50 F8 4C ,
8856902,接收,14:44:05.584.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8856903,接收,14:44:05.584.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8856904,接收,14:44:05.655.0,0x00000301,标准帧,数据帧,0x08,08 51 D9 50 2F 00 00 00 ,
8856905,接收,14:44:05.655.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856906,接收,14:44:05.681.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8856907,接收,14:44:05.681.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8856908,接收,14:44:05.682.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FE FF ,
8856909,接收,14:44:05.682.0,0x0000030a,标准帧,数据帧,0x04,FE 50 F8 4C ,
8856910,接收,14:44:05.683.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8856911,接收,14:44:05.683.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8856912,接收,14:44:05.753.0,0x00000301,标准帧,数据帧,0x08,03 51 DB 50 2F 00 00 00 ,
8856913,接收,14:44:05.753.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856914,接收,14:44:05.763.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8856915,接收,14:44:05.763.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8856916,接收,14:44:05.774.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8856917,接收,14:44:05.774.0,0x0000030a,标准帧,数据帧,0x04,03 51 F8 4C ,
8856918,接收,14:44:05.783.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8856919,接收,14:44:05.783.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 D6 01 00 00 ,
8856920,接收,14:44:05.855.0,0x00000301,标准帧,数据帧,0x08,03 51 DF 50 2F 00 00 00 ,
8856921,接收,14:44:05.855.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856922,接收,14:44:05.881.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8856923,接收,14:44:05.881.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8856924,接收,14:44:05.882.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FE FF ,
8856925,接收,14:44:05.882.0,0x0000030a,标准帧,数据帧,0x04,03 51 F8 4C ,
8856926,接收,14:44:05.884.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8856927,接收,14:44:05.884.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 D6 01 00 00 ,
8856928,接收,14:44:05.953.0,0x00000301,标准帧,数据帧,0x08,08 51 D9 50 2F 00 00 00 ,
8856929,接收,14:44:05.953.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856930,接收,14:44:05.963.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8856931,接收,14:44:05.963.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8856932,接收,14:44:05.973.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0C 3C FE FF ,
8856933,接收,14:44:05.973.0,0x0000030a,标准帧,数据帧,0x04,03 51 F3 4C ,
8856934,接收,14:44:05.983.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8856935,接收,14:44:05.983.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8856936,接收,14:44:06.054.0,0x00000301,标准帧,数据帧,0x08,08 51 DA 50 2F 00 00 00 ,
8856937,接收,14:44:06.054.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856938,接收,14:44:06.080.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8856939,接收,14:44:06.080.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8856940,接收,14:44:06.083.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8856941,接收,14:44:06.083.0,0x0000030a,标准帧,数据帧,0x04,03 51 F3 4C ,
8856942,接收,14:44:06.083.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8856943,接收,14:44:06.083.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8856944,接收,14:44:06.153.0,0x00000301,标准帧,数据帧,0x08,08 51 D8 50 2F 00 00 00 ,
8856945,接收,14:44:06.153.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856946,接收,14:44:06.162.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8856947,接收,14:44:06.162.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8856948,接收,14:44:06.173.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8856949,接收,14:44:06.173.0,0x0000030a,标准帧,数据帧,0x04,08 51 F3 4C ,
8856950,接收,14:44:06.183.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8856951,接收,14:44:06.183.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8856952,接收,14:44:06.255.0,0x00000301,标准帧,数据帧,0x08,08 51 DC 50 2F 00 00 00 ,
8856953,接收,14:44:06.255.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856954,接收,14:44:06.280.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8856955,接收,14:44:06.280.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8856956,接收,14:44:06.281.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FE FF ,
8856957,接收,14:44:06.281.0,0x0000030a,标准帧,数据帧,0x04,08 51 F3 4C ,
8856958,接收,14:44:06.283.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8856959,接收,14:44:06.283.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8856960,接收,14:44:06.355.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8856961,接收,14:44:06.355.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8856962,接收,14:44:06.355.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8856963,接收,14:44:06.355.0,0x00000301,标准帧,数据帧,0x08,08 51 D8 50 2F 00 00 00 ,
8856964,接收,14:44:06.355.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856965,接收,14:44:06.355.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8856966,接收,14:44:06.355.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8856967,接收,14:44:06.365.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8856968,接收,14:44:06.365.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8856969,接收,14:44:06.365.0,0x00000405,标准帧,数据帧,0x08,33 10 32 10 33 10 32 10 ,
8856970,接收,14:44:06.365.0,0x00000406,标准帧,数据帧,0x08,31 10 33 10 35 10 32 10 ,
8856971,接收,14:44:06.375.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FE FF ,
8856972,接收,14:44:06.375.0,0x0000030a,标准帧,数据帧,0x04,03 51 F3 4C ,
8856973,接收,14:44:06.375.0,0x00000407,标准帧,数据帧,0x04,33 10 32 10 ,
8856974,接收,14:44:06.375.0,0x00000408,标准帧,数据帧,0x04,8F AF 07 00 ,
8856975,接收,14:44:06.385.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8856976,接收,14:44:06.385.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8856977,接收,14:44:06.385.0,0x00000409,标准帧,数据帧,0x08,E8 E7 E7 D8 E6 E7 E4 E5 ,
8856978,接收,14:44:06.385.0,0x00000506,标准帧,数据帧,0x07,31 10 35 10 75 E7 E8 ,
8856979,接收,14:44:06.393.0,0x00000509,标准帧,数据帧,0x03,40 60 01 ,
8856980,接收,14:44:06.393.0,0x0000050a,标准帧,数据帧,0x03,E7 EA E4 ,
8856981,接收,14:44:06.403.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8856982,接收,14:44:06.403.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8856983,接收,14:44:06.456.0,0x00000301,标准帧,数据帧,0x08,08 51 D6 50 2F 00 00 00 ,
8856984,接收,14:44:06.456.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856985,接收,14:44:06.465.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8856986,接收,14:44:06.465.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8856987,接收,14:44:06.487.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8856988,接收,14:44:06.487.0,0x0000030a,标准帧,数据帧,0x04,03 51 F3 4C ,
8856989,接收,14:44:06.487.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8856990,接收,14:44:06.487.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8856991,接收,14:44:06.553.0,0x00000301,标准帧,数据帧,0x08,03 51 D9 50 30 00 00 00 ,
8856992,接收,14:44:06.553.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8856993,接收,14:44:06.562.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8856994,接收,14:44:06.562.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8856995,接收,14:44:06.573.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8856996,接收,14:44:06.573.0,0x0000030a,标准帧,数据帧,0x04,03 51 F8 4C ,
8856997,接收,14:44:06.583.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8856998,接收,14:44:06.583.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 E0 01 00 00 ,
8856999,接收,14:44:06.656.0,0x00000301,标准帧,数据帧,0x08,03 51 DF 50 30 00 00 00 ,
8857000,接收,14:44:06.656.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857001,接收,14:44:06.664.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8857002,接收,14:44:06.664.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857003,接收,14:44:06.683.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 04 00 ,
8857004,接收,14:44:06.683.0,0x0000030a,标准帧,数据帧,0x04,03 51 F8 4C ,
8857005,接收,14:44:06.684.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857006,接收,14:44:06.684.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 E0 01 00 00 ,
8857007,接收,14:44:06.753.0,0x00000301,标准帧,数据帧,0x08,08 51 D7 50 2F 00 00 00 ,
8857008,接收,14:44:06.753.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857009,接收,14:44:06.764.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8857010,接收,14:44:06.764.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857011,接收,14:44:06.772.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 06 00 ,
8857012,接收,14:44:06.772.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8857013,接收,14:44:06.782.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857014,接收,14:44:06.782.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8857015,接收,14:44:06.855.0,0x00000301,标准帧,数据帧,0x08,08 51 DA 50 2F 00 00 00 ,
8857016,接收,14:44:06.855.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857017,接收,14:44:06.882.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8857018,接收,14:44:06.882.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857019,接收,14:44:06.885.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FC FF ,
8857020,接收,14:44:06.885.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8857021,接收,14:44:06.885.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857022,接收,14:44:06.885.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8857023,接收,14:44:06.953.0,0x00000301,标准帧,数据帧,0x08,03 51 DA 50 30 00 00 00 ,
8857024,接收,14:44:06.953.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857025,接收,14:44:06.963.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8857026,接收,14:44:06.963.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857027,接收,14:44:06.973.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FA FF ,
8857028,接收,14:44:06.973.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8857029,接收,14:44:06.983.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857030,接收,14:44:06.983.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 E0 01 00 00 ,
8857031,接收,14:44:07.055.0,0x00000301,标准帧,数据帧,0x08,03 51 DC 50 30 00 00 00 ,
8857032,接收,14:44:07.055.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857033,接收,14:44:07.085.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8857034,接收,14:44:07.085.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857035,接收,14:44:07.085.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 02 00 ,
8857036,接收,14:44:07.085.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8857037,接收,14:44:07.085.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857038,接收,14:44:07.085.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 E0 01 00 00 ,
8857039,接收,14:44:07.152.0,0x00000301,标准帧,数据帧,0x08,08 51 DC 50 2F 00 00 00 ,
8857040,接收,14:44:07.153.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857041,接收,14:44:07.163.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8857042,接收,14:44:07.163.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857043,接收,14:44:07.172.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FE FF ,
8857044,接收,14:44:07.172.0,0x0000030a,标准帧,数据帧,0x04,03 51 F8 4C ,
8857045,接收,14:44:07.183.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857046,接收,14:44:07.183.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8857047,接收,14:44:07.256.0,0x00000301,标准帧,数据帧,0x08,08 51 DF 50 2F 00 00 00 ,
8857048,接收,14:44:07.256.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857049,接收,14:44:07.283.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8857050,接收,14:44:07.284.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857051,接收,14:44:07.284.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8857052,接收,14:44:07.287.0,0x0000030a,标准帧,数据帧,0x04,03 51 F8 4C ,
8857053,接收,14:44:07.287.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857054,接收,14:44:07.287.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8857055,接收,14:44:07.356.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8857056,接收,14:44:07.356.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8857057,接收,14:44:07.356.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8857058,接收,14:44:07.356.0,0x00000301,标准帧,数据帧,0x08,03 51 D9 50 2F 00 00 00 ,
8857059,接收,14:44:07.356.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857060,接收,14:44:07.356.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8857061,接收,14:44:07.356.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8857062,接收,14:44:07.362.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8857063,接收,14:44:07.362.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857064,接收,14:44:07.362.0,0x00000405,标准帧,数据帧,0x08,33 10 32 10 33 10 32 10 ,
8857065,接收,14:44:07.365.0,0x00000406,标准帧,数据帧,0x08,32 10 33 10 33 10 31 10 ,
8857066,接收,14:44:07.375.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FE FF ,
8857067,接收,14:44:07.375.0,0x0000030a,标准帧,数据帧,0x04,08 51 F3 4C ,
8857068,接收,14:44:07.375.0,0x00000407,标准帧,数据帧,0x04,33 10 32 10 ,
8857069,接收,14:44:07.375.0,0x00000408,标准帧,数据帧,0x04,90 AF 07 00 ,
8857070,接收,14:44:07.385.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857071,接收,14:44:07.385.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 D6 01 00 00 ,
8857072,接收,14:44:07.385.0,0x00000409,标准帧,数据帧,0x08,E8 E7 E7 D8 E6 E7 E4 E5 ,
8857073,接收,14:44:07.385.0,0x00000506,标准帧,数据帧,0x07,31 10 33 10 18 E7 E8 ,
8857074,接收,14:44:07.393.0,0x00000509,标准帧,数据帧,0x03,40 60 01 ,
8857075,接收,14:44:07.393.0,0x0000050a,标准帧,数据帧,0x03,E7 EA E4 ,
8857076,接收,14:44:07.403.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8857077,接收,14:44:07.403.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8857078,接收,14:44:07.454.0,0x00000301,标准帧,数据帧,0x08,03 51 DC 50 2F 00 00 00 ,
8857079,接收,14:44:07.454.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857080,接收,14:44:07.463.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8857081,接收,14:44:07.463.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857082,接收,14:44:07.485.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8857083,接收,14:44:07.485.0,0x0000030a,标准帧,数据帧,0x04,08 51 F3 4C ,
8857084,接收,14:44:07.485.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857085,接收,14:44:07.485.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 D6 01 00 00 ,
8857086,接收,14:44:07.553.0,0x00000301,标准帧,数据帧,0x08,03 51 DB 50 30 00 00 00 ,
8857087,接收,14:44:07.553.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857088,接收,14:44:07.562.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8857089,接收,14:44:07.562.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857090,接收,14:44:07.573.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8857091,接收,14:44:07.573.0,0x0000030a,标准帧,数据帧,0x04,03 51 F8 4C ,
8857092,接收,14:44:07.583.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857093,接收,14:44:07.583.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 E0 01 00 00 ,
8857094,接收,14:44:07.655.0,0x00000301,标准帧,数据帧,0x08,03 51 D4 50 30 00 00 00 ,
8857095,接收,14:44:07.655.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857096,接收,14:44:07.685.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8857097,接收,14:44:07.685.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857098,接收,14:44:07.685.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FC FF ,
8857099,接收,14:44:07.685.0,0x0000030a,标准帧,数据帧,0x04,03 51 F8 4C ,
8857100,接收,14:44:07.685.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857101,接收,14:44:07.685.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 E0 01 00 00 ,
8857102,接收,14:44:07.753.0,0x00000301,标准帧,数据帧,0x08,08 51 D8 50 2F 00 00 00 ,
8857103,接收,14:44:07.753.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857104,接收,14:44:07.763.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8857105,接收,14:44:07.763.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857106,接收,14:44:07.773.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8857107,接收,14:44:07.773.0,0x0000030a,标准帧,数据帧,0x04,FE 50 F3 4C ,
8857108,接收,14:44:07.783.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857109,接收,14:44:07.783.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8857110,接收,14:44:07.855.0,0x00000301,标准帧,数据帧,0x08,08 51 DC 50 2F 00 00 00 ,
8857111,接收,14:44:07.855.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857112,接收,14:44:07.883.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8857113,接收,14:44:07.883.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857114,接收,14:44:07.884.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0C 3C 00 00 ,
8857115,接收,14:44:07.884.0,0x0000030a,标准帧,数据帧,0x04,FE 50 F3 4C ,
8857116,接收,14:44:07.884.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857117,接收,14:44:07.885.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 D6 01 00 00 ,
8857118,接收,14:44:07.952.0,0x00000301,标准帧,数据帧,0x08,08 51 E3 50 30 00 00 00 ,
8857119,接收,14:44:07.953.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857120,接收,14:44:07.963.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8857121,接收,14:44:07.963.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857122,接收,14:44:07.973.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8857123,接收,14:44:07.973.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8857124,接收,14:44:07.983.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857125,接收,14:44:07.983.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 E0 01 00 00 ,
8857126,接收,14:44:08.055.0,0x00000301,标准帧,数据帧,0x08,08 51 DF 50 30 00 00 00 ,
8857127,接收,14:44:08.055.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857128,接收,14:44:08.082.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8857129,接收,14:44:08.082.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857130,接收,14:44:08.082.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FA FF ,
8857131,接收,14:44:08.082.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8857132,接收,14:44:08.082.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8857133,接收,14:44:08.082.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 E0 01 00 00 ,
8857134,接收,14:44:08.153.0,0x00000301,标准帧,数据帧,0x08,08 51 DB 50 2F 00 00 00 ,
8857135,接收,14:44:08.153.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8857136,接收,14:44:08.163.0,0x00000303,标准帧,数据帧,0x04,84 28 00 00 ,
8857137,接收,14:44:08.163.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8857138,接收,14:44:08.172.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 06 00 ,
8857139,接收,14:44:08.172.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
