序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
8852064,接收,14:42:54.259.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8852065,接收,14:42:54.259.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8852066,接收,14:42:54.259.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8852067,接收,14:42:54.259.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852068,接收,14:42:54.259.0,0x00000405,标准帧,数据帧,0x08,32 10 32 10 32 10 31 10 ,
8852069,接收,14:42:54.259.0,0x00000406,标准帧,数据帧,0x08,33 10 32 10 33 10 33 10 ,
8852070,接收,14:42:54.259.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F6 FF ,
8852071,接收,14:42:54.259.0,0x0000030a,标准帧,数据帧,0x04,0D 51 FE 50 ,
8852072,接收,14:42:54.259.0,0x00000407,标准帧,数据帧,0x04,35 10 33 10 ,
8852073,接收,14:42:54.259.0,0x00000408,标准帧,数据帧,0x04,E6 AF 07 00 ,
8852074,接收,14:42:54.274.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852075,接收,14:42:54.274.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 AD 01 00 00 ,
8852076,接收,14:42:54.274.0,0x00000409,标准帧,数据帧,0x08,E3 E4 E3 D8 E3 E3 E3 E4 ,
8852077,接收,14:42:54.274.0,0x00000506,标准帧,数据帧,0x07,31 10 35 10 94 E3 E4 ,
8852078,接收,14:42:54.289.0,0x00000509,标准帧,数据帧,0x03,3E 59 01 ,
8852079,接收,14:42:54.289.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8852080,接收,14:42:54.304.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8852081,接收,14:42:54.304.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8852082,接收,14:42:54.354.0,0x00000301,标准帧,数据帧,0x08,12 51 D1 50 2B 00 00 00 ,
8852083,接收,14:42:54.354.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852084,接收,14:42:54.354.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8852085,接收,14:42:54.354.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852086,接收,14:42:54.384.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852087,接收,14:42:54.384.0,0x0000030a,标准帧,数据帧,0x04,0D 51 FE 50 ,
8852088,接收,14:42:54.384.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852089,接收,14:42:54.384.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 AD 01 00 00 ,
8852090,接收,14:42:54.448.0,0x00000301,标准帧,数据帧,0x08,12 51 D4 50 2A 00 00 00 ,
8852091,接收,14:42:54.448.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852092,接收,14:42:54.466.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8852093,接收,14:42:54.466.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852094,接收,14:42:54.466.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8852095,接收,14:42:54.466.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852096,接收,14:42:54.491.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852097,接收,14:42:54.491.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 A4 01 00 00 ,
8852098,接收,14:42:54.548.0,0x00000301,标准帧,数据帧,0x08,12 51 D4 50 2A 00 00 00 ,
8852099,接收,14:42:54.548.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852100,接收,14:42:54.579.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8852101,接收,14:42:54.579.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852102,接收,14:42:54.579.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FA FF ,
8852103,接收,14:42:54.579.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852104,接收,14:42:54.579.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852105,接收,14:42:54.579.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 A4 01 00 00 ,
8852106,接收,14:42:54.641.0,0x00000301,标准帧,数据帧,0x08,12 51 D5 50 2A 00 00 00 ,
8852107,接收,14:42:54.641.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852108,接收,14:42:54.658.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8852109,接收,14:42:54.658.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852110,接收,14:42:54.674.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852111,接收,14:42:54.674.0,0x0000030a,标准帧,数据帧,0x04,12 51 03 51 ,
8852112,接收,14:42:54.674.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852113,接收,14:42:54.674.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 A4 01 00 00 ,
8852114,接收,14:42:54.755.0,0x00000301,标准帧,数据帧,0x08,12 51 CE 50 2A 00 00 00 ,
8852115,接收,14:42:54.755.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852116,接收,14:42:54.786.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8852117,接收,14:42:54.786.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852118,接收,14:42:54.786.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852119,接收,14:42:54.786.0,0x0000030a,标准帧,数据帧,0x04,12 51 03 51 ,
8852120,接收,14:42:54.786.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852121,接收,14:42:54.786.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 A4 01 00 00 ,
8852122,接收,14:42:54.851.0,0x00000301,标准帧,数据帧,0x08,12 51 CE 50 2A 00 00 00 ,
8852123,接收,14:42:54.851.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852124,接收,14:42:54.851.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8852125,接收,14:42:54.851.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852126,接收,14:42:54.865.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852127,接收,14:42:54.865.0,0x0000030a,标准帧,数据帧,0x04,0D 51 FE 50 ,
8852128,接收,14:42:54.882.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852129,接收,14:42:54.882.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 A4 01 00 00 ,
8852130,接收,14:42:54.945.0,0x00000301,标准帧,数据帧,0x08,12 51 D1 50 2A 00 00 00 ,
8852131,接收,14:42:54.945.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852132,接收,14:42:54.981.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8852133,接收,14:42:54.981.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852134,接收,14:42:54.981.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8852135,接收,14:42:54.981.0,0x0000030a,标准帧,数据帧,0x04,0D 51 FE 50 ,
8852136,接收,14:42:54.981.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852137,接收,14:42:54.981.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 A4 01 00 00 ,
8852138,接收,14:42:55.042.0,0x00000301,标准帧,数据帧,0x08,18 51 D0 50 2A 00 00 00 ,
8852139,接收,14:42:55.042.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852140,接收,14:42:55.057.0,0x00000303,标准帧,数据帧,0x04,8C 28 00 00 ,
8852141,接收,14:42:55.057.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852142,接收,14:42:55.077.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F0 FF ,
8852143,接收,14:42:55.077.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852144,接收,14:42:55.077.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852145,接收,14:42:55.077.0,0x00000401,标准帧,数据帧,0x08,30 A2 00 00 A4 01 00 00 ,
8852146,接收,14:42:55.154.0,0x00000301,标准帧,数据帧,0x08,18 51 CE 50 2A 00 00 00 ,
8852147,接收,14:42:55.154.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852148,接收,14:42:55.187.0,0x00000303,标准帧,数据帧,0x04,8C 28 00 00 ,
8852149,接收,14:42:55.187.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852150,接收,14:42:55.187.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F2 FF ,
8852151,接收,14:42:55.187.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852152,接收,14:42:55.187.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852153,接收,14:42:55.187.0,0x00000401,标准帧,数据帧,0x08,30 A2 00 00 A4 01 00 00 ,
8852154,接收,14:42:55.252.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8852155,接收,14:42:55.252.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8852156,接收,14:42:55.252.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8852157,接收,14:42:55.252.0,0x00000301,标准帧,数据帧,0x08,0D 51 D1 50 2A 00 00 00 ,
8852158,接收,14:42:55.252.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852159,接收,14:42:55.252.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8852160,接收,14:42:55.252.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8852161,接收,14:42:55.252.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8852162,接收,14:42:55.252.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852163,接收,14:42:55.252.0,0x00000405,标准帧,数据帧,0x08,32 10 32 10 32 10 31 10 ,
8852164,接收,14:42:55.252.0,0x00000406,标准帧,数据帧,0x08,33 10 32 10 33 10 33 10 ,
8852165,接收,14:42:55.266.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F6 FF ,
8852166,接收,14:42:55.266.0,0x0000030a,标准帧,数据帧,0x04,12 51 FE 50 ,
8852167,接收,14:42:55.266.0,0x00000407,标准帧,数据帧,0x04,35 10 33 10 ,
8852168,接收,14:42:55.266.0,0x00000408,标准帧,数据帧,0x04,E7 AF 07 00 ,
8852169,接收,14:42:55.282.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852170,接收,14:42:55.282.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 A4 01 00 00 ,
8852171,接收,14:42:55.282.0,0x00000409,标准帧,数据帧,0x08,E3 E4 E3 D8 E3 E3 E3 E4 ,
8852172,接收,14:42:55.282.0,0x00000506,标准帧,数据帧,0x07,31 10 35 10 94 E3 E4 ,
8852173,接收,14:42:55.282.0,0x00000509,标准帧,数据帧,0x03,3E 59 01 ,
8852174,接收,14:42:55.282.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8852175,接收,14:42:55.298.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8852176,接收,14:42:55.298.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8852177,接收,14:42:55.346.0,0x00000301,标准帧,数据帧,0x08,0D 51 CF 50 2A 00 00 00 ,
8852178,接收,14:42:55.346.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852179,接收,14:42:55.362.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8852180,接收,14:42:55.362.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852181,接收,14:42:55.378.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852182,接收,14:42:55.378.0,0x0000030a,标准帧,数据帧,0x04,12 51 FE 50 ,
8852183,接收,14:42:55.378.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852184,接收,14:42:55.378.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 A4 01 00 00 ,
8852185,接收,14:42:55.441.0,0x00000301,标准帧,数据帧,0x08,12 51 D5 50 2A 00 00 00 ,
8852186,接收,14:42:55.441.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852187,接收,14:42:55.458.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8852188,接收,14:42:55.458.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852189,接收,14:42:55.475.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F6 FF ,
8852190,接收,14:42:55.475.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852191,接收,14:42:55.475.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852192,接收,14:42:55.475.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 A4 01 00 00 ,
8852193,接收,14:42:55.554.0,0x00000301,标准帧,数据帧,0x08,12 51 D0 50 2A 00 00 00 ,
8852194,接收,14:42:55.554.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852195,接收,14:42:55.554.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8852196,接收,14:42:55.554.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852197,接收,14:42:55.585.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852198,接收,14:42:55.585.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852199,接收,14:42:55.585.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852200,接收,14:42:55.585.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 A4 01 00 00 ,
8852201,接收,14:42:55.650.0,0x00000301,标准帧,数据帧,0x08,12 51 D4 50 2A 00 00 00 ,
8852202,接收,14:42:55.650.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852203,接收,14:42:55.652.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8852204,接收,14:42:55.652.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852205,接收,14:42:55.665.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8852206,接收,14:42:55.665.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852207,接收,14:42:55.682.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852208,接收,14:42:55.682.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 A4 01 00 00 ,
8852209,接收,14:42:55.745.0,0x00000301,标准帧,数据帧,0x08,12 51 D2 50 2A 00 00 00 ,
8852210,接收,14:42:55.745.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852211,接收,14:42:55.779.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8852212,接收,14:42:55.779.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852213,接收,14:42:55.779.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852214,接收,14:42:55.779.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852215,接收,14:42:55.779.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852216,接收,14:42:55.779.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 A4 01 00 00 ,
8852217,接收,14:42:55.841.0,0x00000301,标准帧,数据帧,0x08,18 51 D4 50 2B 00 00 00 ,
8852218,接收,14:42:55.841.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852219,接收,14:42:55.858.0,0x00000303,标准帧,数据帧,0x04,8C 28 00 00 ,
8852220,接收,14:42:55.858.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852221,接收,14:42:55.876.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8852222,接收,14:42:55.876.0,0x0000030a,标准帧,数据帧,0x04,0D 51 FE 50 ,
8852223,接收,14:42:55.876.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852224,接收,14:42:55.876.0,0x00000401,标准帧,数据帧,0x08,30 A2 00 00 AD 01 00 00 ,
8852225,接收,14:42:55.955.0,0x00000301,标准帧,数据帧,0x08,18 51 CE 50 2B 00 00 00 ,
8852226,接收,14:42:55.955.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852227,接收,14:42:55.970.0,0x00000303,标准帧,数据帧,0x04,8C 28 00 00 ,
8852228,接收,14:42:55.970.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852229,接收,14:42:55.970.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852230,接收,14:42:55.970.0,0x0000030a,标准帧,数据帧,0x04,0D 51 FE 50 ,
8852231,接收,14:42:55.970.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852232,接收,14:42:55.970.0,0x00000401,标准帧,数据帧,0x08,30 A2 00 00 AD 01 00 00 ,
8852233,接收,14:42:56.050.0,0x00000301,标准帧,数据帧,0x08,1C 51 D1 50 2B 00 00 00 ,
8852234,接收,14:42:56.050.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852235,接收,14:42:56.051.0,0x00000303,标准帧,数据帧,0x04,8E 28 00 00 ,
8852236,接收,14:42:56.051.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852237,接收,14:42:56.066.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C 00 00 ,
8852238,接收,14:42:56.066.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852239,接收,14:42:56.082.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852240,接收,14:42:56.082.0,0x00000401,标准帧,数据帧,0x08,3A A2 00 00 AD 01 00 00 ,
8852241,接收,14:42:56.157.0,0x00000301,标准帧,数据帧,0x08,1C 51 CF 50 2B 00 00 00 ,
8852242,接收,14:42:56.157.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852243,接收,14:42:56.178.0,0x00000303,标准帧,数据帧,0x04,8E 28 00 00 ,
8852244,接收,14:42:56.178.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852245,接收,14:42:56.178.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852246,接收,14:42:56.178.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852247,接收,14:42:56.178.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852248,接收,14:42:56.178.0,0x00000401,标准帧,数据帧,0x08,3A A2 00 00 AD 01 00 00 ,
8852249,接收,14:42:56.242.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8852250,接收,14:42:56.242.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8852251,接收,14:42:56.242.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8852252,接收,14:42:56.242.0,0x00000301,标准帧,数据帧,0x08,1C 51 CD 50 2B 00 00 00 ,
8852253,接收,14:42:56.242.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852254,接收,14:42:56.242.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8852255,接收,14:42:56.242.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8852256,接收,14:42:56.260.0,0x00000303,标准帧,数据帧,0x04,8E 28 00 00 ,
8852257,接收,14:42:56.260.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852258,接收,14:42:56.260.0,0x00000405,标准帧,数据帧,0x08,32 10 32 10 32 10 31 10 ,
8852259,接收,14:42:56.260.0,0x00000406,标准帧,数据帧,0x08,32 10 33 10 33 10 33 10 ,
8852260,接收,14:42:56.275.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852261,接收,14:42:56.275.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852262,接收,14:42:56.275.0,0x00000407,标准帧,数据帧,0x04,35 10 33 10 ,
8852263,接收,14:42:56.275.0,0x00000408,标准帧,数据帧,0x04,E8 AF 07 00 ,
8852264,接收,14:42:56.275.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852265,接收,14:42:56.275.0,0x00000401,标准帧,数据帧,0x08,3A A2 00 00 AD 01 00 00 ,
8852266,接收,14:42:56.275.0,0x00000409,标准帧,数据帧,0x08,E3 E4 E3 D8 E3 E3 E3 E4 ,
8852267,接收,14:42:56.275.0,0x00000506,标准帧,数据帧,0x07,31 10 35 10 94 E3 E4 ,
8852268,接收,14:42:56.290.0,0x00000509,标准帧,数据帧,0x03,3E 59 01 ,
8852269,接收,14:42:56.290.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8852270,接收,14:42:56.290.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8852271,接收,14:42:56.290.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8852272,接收,14:42:56.354.0,0x00000301,标准帧,数据帧,0x08,1C 51 CE 50 2B 00 00 00 ,
8852273,接收,14:42:56.354.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852274,接收,14:42:56.370.0,0x00000303,标准帧,数据帧,0x04,8E 28 00 00 ,
8852275,接收,14:42:56.370.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852276,接收,14:42:56.372.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F4 FF ,
8852277,接收,14:42:56.372.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852278,接收,14:42:56.372.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852279,接收,14:42:56.372.0,0x00000401,标准帧,数据帧,0x08,3A A2 00 00 AD 01 00 00 ,
8852280,接收,14:42:56.449.0,0x00000301,标准帧,数据帧,0x08,1C 51 D2 50 2A 00 00 00 ,
8852281,接收,14:42:56.449.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852282,接收,14:42:56.465.0,0x00000303,标准帧,数据帧,0x04,8E 28 00 00 ,
8852283,接收,14:42:56.465.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852284,接收,14:42:56.465.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852285,接收,14:42:56.465.0,0x0000030a,标准帧,数据帧,0x04,0D 51 FE 50 ,
8852286,接收,14:42:56.481.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852287,接收,14:42:56.481.0,0x00000401,标准帧,数据帧,0x08,3A A2 00 00 A4 01 00 00 ,
8852288,接收,14:42:56.545.0,0x00000301,标准帧,数据帧,0x08,1C 51 D3 50 2A 00 00 00 ,
8852289,接收,14:42:56.545.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852290,接收,14:42:56.580.0,0x00000303,标准帧,数据帧,0x04,8E 28 00 00 ,
8852291,接收,14:42:56.580.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852292,接收,14:42:56.580.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F4 FF ,
8852293,接收,14:42:56.580.0,0x0000030a,标准帧,数据帧,0x04,0D 51 FE 50 ,
8852294,接收,14:42:56.580.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852295,接收,14:42:56.580.0,0x00000401,标准帧,数据帧,0x08,3A A2 00 00 A4 01 00 00 ,
8852296,接收,14:42:56.642.0,0x00000301,标准帧,数据帧,0x08,18 51 D2 50 2A 00 00 00 ,
8852297,接收,14:42:56.642.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852298,接收,14:42:56.658.0,0x00000303,标准帧,数据帧,0x04,8C 28 00 00 ,
8852299,接收,14:42:56.658.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852300,接收,14:42:56.674.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852301,接收,14:42:56.674.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852302,接收,14:42:56.674.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852303,接收,14:42:56.674.0,0x00000401,标准帧,数据帧,0x08,30 A2 00 00 A4 01 00 00 ,
8852304,接收,14:42:56.753.0,0x00000301,标准帧,数据帧,0x08,18 51 CE 50 2A 00 00 00 ,
8852305,接收,14:42:56.753.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852306,接收,14:42:56.753.0,0x00000303,标准帧,数据帧,0x04,8C 28 00 00 ,
8852307,接收,14:42:56.753.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8852308,接收,14:42:56.787.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8852309,接收,14:42:56.787.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8852310,接收,14:42:56.787.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8852311,接收,14:42:56.787.0,0x00000401,标准帧,数据帧,0x08,30 A2 00 00 A4 01 00 00 ,
8852312,接收,14:42:56.849.0,0x00000301,标准帧,数据帧,0x08,1C 51 D0 50 2A 00 00 00 ,
8852313,接收,14:42:56.849.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8852314,接收,14:42:56.865.0,0x00000303,标准帧,数据帧,0x04,8E 28 00 00 ,
8852315,接收,14:42:56.865.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
