序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
8849899,接收,14:42:39.540.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8849900,接收,14:42:39.542.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8849901,接收,14:42:39.611.0,0x00000301,标准帧,数据帧,0x08,DB 50 A0 4F 00 00 00 00 ,
8849902,接收,14:42:39.611.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8849903,接收,14:42:39.621.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8849904,接收,14:42:39.621.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8849905,接收,14:42:39.634.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8849906,接收,14:42:39.634.0,0x0000030a,标准帧,数据帧,0x04,18 50 FF 4F ,
8849907,接收,14:42:39.640.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8849908,接收,14:42:39.644.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8849909,接收,14:42:39.713.0,0x00000301,标准帧,数据帧,0x08,DB 50 95 4F 00 00 00 00 ,
8849910,接收,14:42:39.713.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8849911,接收,14:42:39.748.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8849912,接收,14:42:39.748.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8849913,接收,14:42:39.748.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8849914,接收,14:42:39.748.0,0x0000030a,标准帧,数据帧,0x04,18 50 FF 4F ,
8849915,接收,14:42:39.748.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8849916,接收,14:42:39.748.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8849917,接收,14:42:39.811.0,0x00000301,标准帧,数据帧,0x08,E0 50 9B 4F 00 00 00 00 ,
8849918,接收,14:42:39.811.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8849919,接收,14:42:39.820.0,0x00000303,标准帧,数据帧,0x04,70 28 00 00 ,
8849920,接收,14:42:39.820.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8849921,接收,14:42:39.830.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8849922,接收,14:42:39.830.0,0x0000030a,标准帧,数据帧,0x04,14 50 04 50 ,
8849923,接收,14:42:39.840.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8849924,接收,14:42:39.840.0,0x00000401,标准帧,数据帧,0x08,C2 A1 00 00 00 00 00 00 ,
8849925,接收,14:42:39.912.0,0x00000301,标准帧,数据帧,0x08,E0 50 96 4F 00 00 00 00 ,
8849926,接收,14:42:39.912.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8849927,接收,14:42:39.939.0,0x00000303,标准帧,数据帧,0x04,70 28 00 00 ,
8849928,接收,14:42:39.939.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8849929,接收,14:42:39.939.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CA FF ,
8849930,接收,14:42:39.939.0,0x0000030a,标准帧,数据帧,0x04,14 50 04 50 ,
8849931,接收,14:42:39.940.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8849932,接收,14:42:39.940.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8849933,接收,14:42:40.010.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8849934,接收,14:42:40.010.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8849935,接收,14:42:40.014.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8849936,接收,14:42:40.014.0,0x00000301,标准帧,数据帧,0x08,DB 50 98 4F 00 00 00 00 ,
8849937,接收,14:42:40.014.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8849938,接收,14:42:40.014.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8849939,接收,14:42:40.014.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8849940,接收,14:42:40.023.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8849941,接收,14:42:40.023.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8849942,接收,14:42:40.023.0,0x00000405,标准帧,数据帧,0x08,2C 10 29 10 29 10 29 10 ,
8849943,接收,14:42:40.023.0,0x00000406,标准帧,数据帧,0x08,2A 10 29 10 2B 10 29 10 ,
8849944,接收,14:42:40.032.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8849945,接收,14:42:40.032.0,0x0000030a,标准帧,数据帧,0x04,0E 50 FF 4F ,
8849946,接收,14:42:40.032.0,0x00000407,标准帧,数据帧,0x04,2E 10 29 10 ,
8849947,接收,14:42:40.032.0,0x00000408,标准帧,数据帧,0x04,92 AF 07 00 ,
8849948,接收,14:42:40.043.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8849949,接收,14:42:40.043.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8849950,接收,14:42:40.043.0,0x00000409,标准帧,数据帧,0x08,E7 E6 E6 D5 E7 E7 E6 E7 ,
8849951,接收,14:42:40.043.0,0x00000506,标准帧,数据帧,0x07,29 10 2E 10 92 E6 E7 ,
8849952,接收,14:42:40.050.0,0x00000509,标准帧,数据帧,0x03,41 71 01 ,
8849953,接收,14:42:40.050.0,0x0000050a,标准帧,数据帧,0x03,E8 E9 E6 ,
8849954,接收,14:42:40.060.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8849955,接收,14:42:40.060.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8849956,接收,14:42:40.112.0,0x00000301,标准帧,数据帧,0x08,DB 50 9E 4F 00 00 00 00 ,
8849957,接收,14:42:40.112.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8849958,接收,14:42:40.121.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8849959,接收,14:42:40.121.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8849960,接收,14:42:40.139.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8849961,接收,14:42:40.140.0,0x0000030a,标准帧,数据帧,0x04,0E 50 FF 4F ,
8849962,接收,14:42:40.140.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8849963,接收,14:42:40.142.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8849964,接收,14:42:40.211.0,0x00000301,标准帧,数据帧,0x08,DB 50 9A 4F 00 00 00 00 ,
8849965,接收,14:42:40.211.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8849966,接收,14:42:40.220.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8849967,接收,14:42:40.220.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8849968,接收,14:42:40.230.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CC FF ,
8849969,接收,14:42:40.230.0,0x0000030a,标准帧,数据帧,0x04,09 50 FF 4F ,
8849970,接收,14:42:40.240.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8849971,接收,14:42:40.240.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8849972,接收,14:42:40.312.0,0x00000301,标准帧,数据帧,0x08,DB 50 9E 4F 00 00 00 00 ,
8849973,接收,14:42:40.313.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8849974,接收,14:42:40.321.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8849975,接收,14:42:40.321.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8849976,接收,14:42:40.341.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8849977,接收,14:42:40.341.0,0x0000030a,标准帧,数据帧,0x04,09 50 FF 4F ,
8849978,接收,14:42:40.342.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8849979,接收,14:42:40.342.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8849980,接收,14:42:40.411.0,0x00000301,标准帧,数据帧,0x08,DB 50 9C 4F 00 00 00 00 ,
8849981,接收,14:42:40.411.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8849982,接收,14:42:40.419.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8849983,接收,14:42:40.420.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8849984,接收,14:42:40.430.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8849985,接收,14:42:40.430.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8849986,接收,14:42:40.440.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8849987,接收,14:42:40.440.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8849988,接收,14:42:40.512.0,0x00000301,标准帧,数据帧,0x08,DB 50 97 4F 00 00 00 00 ,
8849989,接收,14:42:40.512.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8849990,接收,14:42:40.542.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8849991,接收,14:42:40.542.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8849992,接收,14:42:40.542.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8849993,接收,14:42:40.542.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8849994,接收,14:42:40.542.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8849995,接收,14:42:40.542.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8849996,接收,14:42:40.611.0,0x00000301,标准帧,数据帧,0x08,E0 50 9E 4F 00 00 00 00 ,
8849997,接收,14:42:40.611.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8849998,接收,14:42:40.621.0,0x00000303,标准帧,数据帧,0x04,70 28 00 00 ,
8849999,接收,14:42:40.621.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850000,接收,14:42:40.630.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D8 FF ,
8850001,接收,14:42:40.630.0,0x0000030a,标准帧,数据帧,0x04,09 50 FF 4F ,
8850002,接收,14:42:40.641.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850003,接收,14:42:40.641.0,0x00000401,标准帧,数据帧,0x08,C2 A1 00 00 00 00 00 00 ,
8850004,接收,14:42:40.711.0,0x00000301,标准帧,数据帧,0x08,E0 50 9C 4F 00 00 00 00 ,
8850005,接收,14:42:40.711.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850006,接收,14:42:40.743.0,0x00000303,标准帧,数据帧,0x04,70 28 00 00 ,
8850007,接收,14:42:40.743.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850008,接收,14:42:40.743.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8850009,接收,14:42:40.743.0,0x0000030a,标准帧,数据帧,0x04,09 50 FF 4F ,
8850010,接收,14:42:40.743.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850011,接收,14:42:40.743.0,0x00000401,标准帧,数据帧,0x08,C2 A1 00 00 00 00 00 00 ,
8850012,接收,14:42:40.811.0,0x00000301,标准帧,数据帧,0x08,DB 50 9B 4F 00 00 00 00 ,
8850013,接收,14:42:40.811.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850014,接收,14:42:40.820.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8850015,接收,14:42:40.820.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850016,接收,14:42:40.830.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D4 FF ,
8850017,接收,14:42:40.830.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8850018,接收,14:42:40.840.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850019,接收,14:42:40.840.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8850020,接收,14:42:40.912.0,0x00000301,标准帧,数据帧,0x08,DB 50 A0 4F 00 00 00 00 ,
8850021,接收,14:42:40.912.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850022,接收,14:42:40.941.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8850023,接收,14:42:40.941.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850024,接收,14:42:40.941.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8850025,接收,14:42:40.941.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8850026,接收,14:42:40.941.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850027,接收,14:42:40.941.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8850028,接收,14:42:41.010.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850029,接收,14:42:41.010.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8850030,接收,14:42:41.011.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850031,接收,14:42:41.011.0,0x00000301,标准帧,数据帧,0x08,DB 50 95 4F 00 00 00 00 ,
8850032,接收,14:42:41.012.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850033,接收,14:42:41.012.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8850034,接收,14:42:41.014.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8850035,接收,14:42:41.022.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8850036,接收,14:42:41.022.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850037,接收,14:42:41.022.0,0x00000405,标准帧,数据帧,0x08,2C 10 29 10 29 10 29 10 ,
8850038,接收,14:42:41.022.0,0x00000406,标准帧,数据帧,0x08,2A 10 29 10 2B 10 29 10 ,
8850039,接收,14:42:41.033.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D4 FF ,
8850040,接收,14:42:41.033.0,0x0000030a,标准帧,数据帧,0x04,09 50 FF 4F ,
8850041,接收,14:42:41.033.0,0x00000407,标准帧,数据帧,0x04,2E 10 29 10 ,
8850042,接收,14:42:41.033.0,0x00000408,标准帧,数据帧,0x04,93 AF 07 00 ,
8850043,接收,14:42:41.040.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850044,接收,14:42:41.040.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8850045,接收,14:42:41.042.0,0x00000409,标准帧,数据帧,0x08,E7 E6 E6 D5 E7 E7 E6 E7 ,
8850046,接收,14:42:41.042.0,0x00000506,标准帧,数据帧,0x07,29 10 2E 10 92 E6 E7 ,
8850047,接收,14:42:41.053.0,0x00000509,标准帧,数据帧,0x03,41 71 01 ,
8850048,接收,14:42:41.053.0,0x0000050a,标准帧,数据帧,0x03,E8 E9 E6 ,
8850049,接收,14:42:41.062.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850050,接收,14:42:41.062.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8850051,接收,14:42:41.113.0,0x00000301,标准帧,数据帧,0x08,DB 50 9A 4F 00 00 00 00 ,
8850052,接收,14:42:41.113.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850053,接收,14:42:41.140.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8850054,接收,14:42:41.140.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850055,接收,14:42:41.140.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8850056,接收,14:42:41.140.0,0x0000030a,标准帧,数据帧,0x04,09 50 FF 4F ,
8850057,接收,14:42:41.141.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850058,接收,14:42:41.141.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8850059,接收,14:42:41.210.0,0x00000301,标准帧,数据帧,0x08,DB 50 9E 4F 00 00 00 00 ,
8850060,接收,14:42:41.210.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850061,接收,14:42:41.220.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8850062,接收,14:42:41.220.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850063,接收,14:42:41.230.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8850064,接收,14:42:41.230.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8850065,接收,14:42:41.240.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850066,接收,14:42:41.240.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8850067,接收,14:42:41.312.0,0x00000301,标准帧,数据帧,0x08,DB 50 9A 4F 00 00 00 00 ,
8850068,接收,14:42:41.313.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850069,接收,14:42:41.322.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8850070,接收,14:42:41.322.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850071,接收,14:42:41.340.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8850072,接收,14:42:41.340.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8850073,接收,14:42:41.341.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850074,接收,14:42:41.341.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8850075,接收,14:42:41.410.0,0x00000301,标准帧,数据帧,0x08,DB 50 9D 4F 00 00 00 00 ,
8850076,接收,14:42:41.410.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850077,接收,14:42:41.420.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8850078,接收,14:42:41.420.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850079,接收,14:42:41.430.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8850080,接收,14:42:41.430.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8850081,接收,14:42:41.440.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850082,接收,14:42:41.440.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8850083,接收,14:42:41.513.0,0x00000301,标准帧,数据帧,0x08,DB 50 98 4F 00 00 00 00 ,
8850084,接收,14:42:41.513.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850085,接收,14:42:41.521.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8850086,接收,14:42:41.521.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850087,接收,14:42:41.542.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8850088,接收,14:42:41.542.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8850089,接收,14:42:41.542.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850090,接收,14:42:41.542.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8850091,接收,14:42:41.610.0,0x00000301,标准帧,数据帧,0x08,E0 50 9A 4F 00 00 00 00 ,
8850092,接收,14:42:41.612.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850093,接收,14:42:41.620.0,0x00000303,标准帧,数据帧,0x04,70 28 00 00 ,
8850094,接收,14:42:41.620.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850095,接收,14:42:41.630.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8850096,接收,14:42:41.630.0,0x0000030a,标准帧,数据帧,0x04,0E 50 FF 4F ,
8850097,接收,14:42:41.640.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850098,接收,14:42:41.640.0,0x00000401,标准帧,数据帧,0x08,C2 A1 00 00 00 00 00 00 ,
8850099,接收,14:42:41.713.0,0x00000301,标准帧,数据帧,0x08,E0 50 9C 4F 00 00 00 00 ,
8850100,接收,14:42:41.713.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850101,接收,14:42:41.721.0,0x00000303,标准帧,数据帧,0x04,70 28 00 00 ,
8850102,接收,14:42:41.721.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850103,接收,14:42:41.739.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8850104,接收,14:42:41.739.0,0x0000030a,标准帧,数据帧,0x04,0E 50 FF 4F ,
8850105,接收,14:42:41.741.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850106,接收,14:42:41.741.0,0x00000401,标准帧,数据帧,0x08,C2 A1 00 00 00 00 00 00 ,
8850107,接收,14:42:41.810.0,0x00000301,标准帧,数据帧,0x08,DB 50 9A 4F 00 00 00 00 ,
8850108,接收,14:42:41.810.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850109,接收,14:42:41.820.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8850110,接收,14:42:41.820.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850111,接收,14:42:41.831.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8850112,接收,14:42:41.831.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8850113,接收,14:42:41.840.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850114,接收,14:42:41.840.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8850115,接收,14:42:41.912.0,0x00000301,标准帧,数据帧,0x08,DB 50 9E 4F 00 00 00 00 ,
8850116,接收,14:42:41.912.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850117,接收,14:42:41.940.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8850118,接收,14:42:41.940.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850119,接收,14:42:41.940.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8850120,接收,14:42:41.940.0,0x0000030a,标准帧,数据帧,0x04,09 50 FF 4F ,
8850121,接收,14:42:41.940.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850122,接收,14:42:41.940.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8850123,接收,14:42:42.013.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850124,接收,14:42:42.013.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8850125,接收,14:42:42.013.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850126,接收,14:42:42.013.0,0x00000301,标准帧,数据帧,0x08,DB 50 A1 4F 00 00 00 00 ,
8850127,接收,14:42:42.013.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850128,接收,14:42:42.013.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8850129,接收,14:42:42.013.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8850130,接收,14:42:42.013.0,0x00000508,标准帧,数据帧,0x08,6F 30 48 35 48 35 15 00 ,
8850131,接收,14:42:42.014.0,0x0000050b,标准帧,数据帧,0x08,48 35 48 35 11 C8 C8 11 ,
8850132,接收,14:42:42.023.0,0x00000303,标准帧,数据帧,0x04,6E 28 00 00 ,
8850133,接收,14:42:42.023.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850134,接收,14:42:42.023.0,0x00000405,标准帧,数据帧,0x08,2C 10 29 10 29 10 29 10 ,
8850135,接收,14:42:42.023.0,0x00000406,标准帧,数据帧,0x08,2A 10 29 10 2B 10 29 10 ,
8850136,接收,14:42:42.023.0,0x0000050d,标准帧,数据帧,0x08,02 39 24 00 00 00 00 00 ,
8850137,接收,14:42:42.023.0,0x0000050d,标准帧,数据帧,0x08,03 50 63 07 00 00 00 00 ,
8850138,接收,14:42:42.033.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8850139,接收,14:42:42.033.0,0x0000030a,标准帧,数据帧,0x04,09 50 FF 4F ,
8850140,接收,14:42:42.033.0,0x00000407,标准帧,数据帧,0x04,2E 10 2A 10 ,
8850141,接收,14:42:42.033.0,0x00000408,标准帧,数据帧,0x04,94 AF 07 00 ,
8850142,接收,14:42:42.033.0,0x0000050d,标准帧,数据帧,0x08,04 10 00 00 00 00 00 00 ,
8850143,接收,14:42:42.033.0,0x0000050d,标准帧,数据帧,0x08,05 02 C4 00 00 00 00 00 ,
8850144,接收,14:42:42.040.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850145,接收,14:42:42.040.0,0x00000401,标准帧,数据帧,0x08,B7 A1 00 00 00 00 00 00 ,
8850146,接收,14:42:42.041.0,0x00000409,标准帧,数据帧,0x08,E7 E6 E6 D5 E7 E7 E6 E7 ,
8850147,接收,14:42:42.041.0,0x00000506,标准帧,数据帧,0x07,29 10 2E 10 92 E6 E7 ,
8850148,接收,14:42:42.044.0,0x0000050d,标准帧,数据帧,0x08,06 00 00 00 00 00 00 00 ,
8850149,接收,14:42:42.044.0,0x0000050e,标准帧,数据帧,0x08,C2 0C 04 00 84 3B 04 00 ,
8850150,接收,14:42:42.055.0,0x00000509,标准帧,数据帧,0x03,41 71 01 ,
